,amount_donated,control_number,months_since_origin,donor_age,in_house,urbanicity,ses,cluster_code,home_owner,donor_gender,income_group,published_phone,overlay_source,mor_hit_rate,wealth_rating,median_home_value,median_household_income,pct_owner_occupied,per_capita_income,pct_attribute1,pct_attribute2,pct_attribute3,pct_attribute4,pep_star,recent_star_status,recency_status_96nk,frequency_status_97nk,recent_response_prop,recent_avg_gift_amt,recent_card_response_prop,recent_avg_card_gift_amt,recent_response_count,recent_card_response_count,months_since_last_prom_resp,lifetime_card_prom,lifetime_prom,lifetime_gift_amount,lifetime_gift_count,lifetime_avg_gift_amt,lifetime_gift_range,lifetime_max_gift_amt,lifetime_min_gift_amt,last_gift_amt,card_prom_12,number_prom_12,months_since_last_gift,months_since_first_gift,file_avg_gift,file_card_gift
12621,7.0,126184,101,69.0,0,C,3,30,H,F,4.0,1,B,2,5.0,444,221,72,7653,0,28,35,29,0,0,A,3,0.21100000000000002,7.0,0.375,6.67,4,3,16.0,20,54,52.0,9,5.78,7.0,10.0,3.0,3.0,4,11,16,90,5.78,6
12622,0.0,126195,17,47.0,0,S,1,15,H,F,7.0,1,B,0,5.0,874,291,64,14831,4,10,35,23,0,0,F,1,0.25,20.0,0.0,0.0,1,0,15.0,6,12,20.0,1,20.0,0.0,20.0,20.0,20.0,5,10,15,15,20.0,0
12623,0.0,126213,89,55.0,0,S,1,11,U,F,7.0,1,M,1,7.0,465,210,86,12221,2,39,26,47,1,5,A,1,0.1,13.0,0.111,15.0,2,1,24.0,21,54,73.0,9,8.11,12.0,15.0,3.0,15.0,4,7,24,81,8.11,4
12624,0.0,126232,41,75.0,0,S,3,21,H,M,5.0,0,B,21,3.0,452,261,72,9168,1,29,31,46,0,0,A,2,0.154,25.0,0.2,25.0,2,1,18.0,12,31,60.0,3,20.0,15.0,25.0,10.0,25.0,6,13,18,44,20.0,2
12625,0.0,126273,101,31.0,0,T,2,39,H,F,5.0,1,B,6,5.0,601,335,65,10911,4,44,63,10,0,0,A,1,0.045,20.0,0.0,0.0,1,0,31.0,28,68,190.0,14,13.57,20.0,25.0,5.0,25.0,6,13,18,99,13.57,3
12626,0.0,126299,41,59.0,0,C,1,23,H,M,4.0,0,P,0,5.0,645,368,91,20703,0,56,28,52,1,1,S,2,0.21100000000000002,10.5,0.4,10.5,4,4,21.0,15,34,50.0,6,8.33,12.0,15.0,3.0,15.0,6,12,21,40,8.33,5
12627,0.0,126302,41,27.0,0,C,3,30,U,F,2.0,1,B,1,0.0,362,130,58,4253,0,11,16,52,1,1,S,4,0.667,6.64,0.727,7.13,14,8,15.0,17,41,127.0,23,5.52,13.0,15.0,2.0,6.0,6,12,15,45,5.52,10
12628,0.0,126309,89,60.0,0,C,3,30,U,M,1.0,1,B,9,1.0,413,168,40,6785,0,15,14,61,1,1,S,2,0.25,14.4,0.364,14.5,5,4,25.0,26,63,267.0,26,10.27,11.0,15.0,4.0,14.0,6,12,25,88,10.27,13
12629,0.0,126317,137,41.0,0,C,3,30,H,M,2.0,1,B,8,0.0,327,117,63,4456,0,6,0,41,1,0,A,1,0.077,12.0,0.0,0.0,1,0,19.0,28,76,140.0,15,9.33,8.0,13.0,5.0,12.0,5,12,19,129,9.33,10
12630,0.0,126325,41,60.0,0,C,1,23,U,M,5.0,1,M,0,5.0,678,296,72,11236,0,25,51,20,1,0,A,2,0.11800000000000001,15.0,0.125,20.0,2,1,21.0,12,30,35.0,3,11.67,15.0,20.0,5.0,20.0,6,14,21,34,11.67,1
12631,0.0,126329,41,48.0,0,C,2,27,U,M,2.0,0,B,0,5.0,431,195,75,10656,0,9,31,42,0,0,A,1,0.136,18.33,0.182,20.0,3,2,18.0,16,40,85.0,5,17.0,15.0,25.0,10.0,25.0,6,13,18,39,17.0,2
12632,6.0,126333,137,68.0,0,C,1,23,U,M,7.0,1,B,11,9.0,1110,530,57,37375,0,53,6,68,1,1,S,4,0.33299999999999996,6.43,0.3,6.67,7,3,15.0,32,76,159.0,26,6.12,5.0,10.0,5.0,5.0,6,14,15,122,6.12,10
12633,0.0,126354,113,60.0,0,C,1,24,H,F,5.0,0,P,0,6.0,1092,363,75,20615,1,34,24,42,1,12,E,1,0.063,14.0,0.0,0.0,1,0,15.0,23,60,109.0,14,7.79,9.0,14.0,5.0,14.0,3,10,15,105,7.79,4
12634,0.0,126367,137,60.0,0,T,3,41,U,F,2.0,1,M,0,2.0,359,168,85,6676,0,18,22,54,1,0,A,1,0.14300000000000002,17.33,0.1,15.0,3,1,20.0,29,69,114.0,9,12.67,15.0,20.0,5.0,20.0,6,13,20,123,12.67,5
12635,0.0,126396,65,60.0,0,C,2,25,U,F,5.0,0,P,0,2.0,679,156,23,7087,0,24,33,29,0,0,A,1,0.053,32.0,0.111,32.0,1,1,20.0,18,44,84.0,3,28.0,7.0,32.0,25.0,32.0,6,13,20,56,28.0,2
12636,10.0,126403,89,73.0,0,C,3,30,U,F,2.0,1,M,2,1.0,339,158,76,5445,0,14,33,31,0,0,A,3,0.308,10.0,0.2,10.0,4,1,15.0,15,44,66.0,8,8.25,9.0,10.0,1.0,10.0,6,13,15,81,8.25,4
12637,5.0,126415,29,62.0,0,S,2,19,H,M,5.0,0,P,0,5.0,509,237,85,9830,0,23,29,43,1,0,A,4,0.353,5.33,0.5,5.5,6,4,16.0,12,28,32.0,6,5.33,2.0,7.0,5.0,7.0,6,13,16,33,5.33,4
12638,0.0,126423,77,82.0,0,R,2,48,U,M,5.0,0,M,0,4.0,360,219,84,9346,0,36,14,70,1,0,A,4,0.3,11.67,0.4,11.25,6,4,18.0,19,44,148.0,12,12.33,20.0,25.0,5.0,15.0,6,12,17,75,12.33,6
12639,0.0,126431,29,65.0,0,R,3,52,H,F,1.0,0,P,0,5.0,208,126,81,4195,0,8,46,23,0,0,A,1,0.154,12.5,0.2,15.0,2,1,18.0,8,21,25.0,2,12.5,5.0,15.0,10.0,15.0,4,10,18,31,12.5,1
12640,0.0,126446,113,48.0,0,C,1,24,H,F,7.0,1,B,8,8.0,827,447,81,16168,0,22,28,35,1,1,S,2,0.14300000000000002,11.67,0.1,10.0,3,1,18.0,29,72,169.0,20,8.45,10.0,13.0,3.0,13.0,6,13,18,113,8.45,8
12641,0.0,126447,125,76.0,0,C,3,30,U,M,2.0,1,B,4,2.0,358,147,68,5428,2,19,32,56,0,0,A,1,0.125,15.0,0.125,15.0,2,1,26.0,17,41,66.0,6,11.0,9.0,15.0,6.0,15.0,5,11,26,114,11.0,1
12642,0.0,126453,89,32.0,0,T,3,41,H,M,7.0,0,P,0,5.0,580,268,84,9087,0,11,30,30,1,7,A,1,0.1,12.5,0.1,10.0,2,1,26.0,23,56,95.0,9,10.56,10.0,15.0,5.0,15.0,5,10,26,89,10.56,4
12643,15.0,126469,77,79.0,0,C,1,22,H,M,5.0,1,B,3,8.0,564,199,65,10369,0,44,52,13,1,1,S,4,0.278,10.8,0.222,11.0,5,2,18.0,20,63,227.0,26,8.73,7.0,12.0,5.0,10.0,5,13,18,69,8.73,7
12644,0.0,126479,125,27.0,0,C,1,24,U,M,7.0,1,P,0,8.0,872,420,62,19500,0,34,46,34,1,0,A,1,0.263,24.2,0.455,24.2,5,5,23.0,29,67,312.0,16,19.5,16.0,26.0,10.0,24.0,6,13,23,124,19.5,11
12645,0.0,126482,137,57.0,0,C,3,30,H,M,2.0,1,B,32,0.0,421,146,56,5110,0,18,24,52,1,1,S,4,0.25,7.0,0.222,7.0,5,2,20.0,29,73,137.0,22,6.23,4.0,8.0,4.0,7.0,6,12,19,129,6.23,14
12646,15.0,126483,17,77.0,0,C,2,27,H,M,2.0,0,P,0,5.0,373,168,52,7538,0,41,30,39,0,0,F,1,0.14300000000000002,15.0,0.33299999999999996,15.0,1,1,21.0,5,13,15.0,1,15.0,0.0,15.0,15.0,15.0,3,8,21,21,15.0,1
12647,0.0,126494,125,60.0,0,T,2,37,U,F,1.0,1,M,4,9.0,546,180,93,10159,0,49,12,75,1,1,S,3,0.22699999999999998,8.2,0.182,10.0,5,2,20.0,30,75,203.0,23,8.83,16.0,20.0,4.0,10.0,6,13,20,122,8.83,10
12648,0.0,126500,29,57.0,0,C,1,24,U,M,1.0,0,P,0,5.0,373,168,52,7538,0,34,46,34,1,0,A,4,0.667,8.0,0.5710000000000001,8.5,8,4,17.0,11,26,90.0,11,8.18,6.0,11.0,5.0,10.0,6,13,15,32,8.18,4
12649,0.0,126513,41,60.0,0,R,3,52,U,M,5.0,1,M,0,5.0,694,204,79,10603,0,26,35,22,1,1,S,3,0.28600000000000003,5.67,0.5,5.8,6,5,16.0,16,47,50.0,11,4.55,10.0,11.0,1.0,11.0,5,15,16,44,4.55,6
12650,0.0,126515,101,80.0,0,R,1,42,H,M,5.0,0,B,11,5.0,516,353,72,12822,1,33,47,21,1,1,S,2,0.25,9.25,0.125,12.0,4,1,19.0,23,50,119.0,13,9.15,7.0,12.0,5.0,10.0,6,13,19,91,9.15,7
12651,0.0,126520,137,87.0,0,R,3,52,U,U,5.0,0,M,0,2.0,232,94,70,4302,1,24,17,52,1,1,S,2,0.19,11.0,0.2,10.0,4,2,18.0,33,76,110.0,17,6.47,12.0,14.0,2.0,10.0,6,13,18,128,6.47,12
12652,30.0,126530,17,53.0,0,T,2,39,H,M,4.0,0,P,0,5.0,369,253,61,7909,0,28,30,33,0,0,F,1,0.2,25.0,0.5,25.0,1,1,16.0,6,14,25.0,1,25.0,0.0,25.0,25.0,25.0,5,12,16,16,25.0,1
12653,0.0,126553,101,60.0,0,C,1,24,U,M,5.0,0,M,0,7.0,683,369,83,12905,2,29,37,28,1,1,S,4,0.2,10.25,0.0,0.0,4,0,19.0,24,67,144.0,20,7.2,8.0,11.0,3.0,4.0,6,14,17,89,7.2,7
12654,0.0,126558,125,82.0,0,C,1,24,H,F,2.0,1,B,0,7.0,683,369,83,12905,2,29,37,28,1,1,S,4,0.364,5.25,0.545,5.33,8,6,19.0,32,81,183.0,36,5.08,8.0,10.0,2.0,5.0,6,13,19,125,5.08,16
12655,0.0,126563,137,78.0,0,C,2,27,U,F,2.0,1,B,12,6.0,704,307,82,11178,0,32,33,38,1,1,S,2,0.25,7.0,0.5,7.0,4,4,21.0,31,74,118.0,22,5.36,5.0,10.0,5.0,10.0,6,12,21,130,5.36,18
12656,0.0,126572,125,40.0,0,R,3,52,U,F,5.0,0,M,0,2.0,254,136,77,4175,0,5,33,30,1,10,A,1,0.14300000000000002,11.33,0.2,11.5,3,2,20.0,31,72,218.0,23,9.48,11.0,13.0,2.0,13.0,5,12,20,125,9.48,12
12657,0.0,126607,29,60.0,0,T,2,36,H,M,6.0,0,P,0,5.0,505,198,92,10801,0,22,28,42,1,0,A,3,0.33299999999999996,5.75,0.5,6.0,4,3,17.0,10,23,23.0,4,5.75,7.0,10.0,3.0,5.0,6,12,17,28,5.75,3
12658,0.0,126612,65,38.0,0,T,2,36,U,F,5.0,1,M,0,2.0,552,388,85,19952,0,22,28,42,0,0,A,2,0.16699999999999998,14.0,0.28600000000000003,13.0,3,2,15.0,16,41,60.0,6,10.0,13.0,16.0,3.0,16.0,5,13,15,65,10.0,4
12659,0.0,126617,137,82.0,0,T,2,36,U,F,2.0,1,B,0,4.0,329,242,72,7088,0,33,29,36,1,0,A,1,0.063,17.0,0.0,0.0,1,0,20.0,28,70,145.0,11,13.18,7.0,17.0,10.0,17.0,5,13,20,126,13.18,7
12660,8.0,126639,65,27.0,0,R,2,49,U,M,5.0,0,M,0,3.0,588,237,74,11033,2,33,50,28,0,0,A,3,0.19,8.5,0.1,9.0,4,1,18.0,20,49,74.0,10,7.4,5.0,10.0,5.0,10.0,6,12,18,64,7.4,3
12661,0.0,126651,29,69.0,0,R,2,46,H,F,3.0,1,P,0,5.0,571,235,73,13044,0,42,39,52,0,0,A,1,0.17600000000000002,11.67,0.125,10.0,3,1,26.0,11,26,35.0,3,11.67,5.0,15.0,10.0,15.0,4,10,26,33,11.67,1
12662,0.0,126678,65,38.0,0,R,2,48,H,M,3.0,1,B,23,2.0,551,206,76,10464,1,41,27,51,0,0,A,1,0.11800000000000001,12.0,0.25,12.0,2,2,17.0,17,44,48.0,6,8.0,10.0,15.0,5.0,15.0,5,12,17,56,8.0,2
12663,15.0,126681,101,58.0,0,R,2,48,H,F,7.0,0,B,11,2.0,927,386,85,16777,1,41,27,51,1,12,A,1,0.1,14.0,0.0,0.0,2,0,18.0,27,65,146.0,15,9.73,12.0,15.0,3.0,15.0,6,15,18,97,9.73,9
12664,0.0,126719,29,71.0,0,R,2,49,U,U,6.0,0,P,0,5.0,538,229,75,9946,1,26,36,35,1,0,N,3,0.3,6.67,0.4,5.0,3,2,17.0,9,23,20.0,3,6.67,5.0,10.0,5.0,5.0,6,14,17,24,6.67,2
12665,0.0,126736,41,77.0,0,R,2,48,U,F,5.0,0,P,0,5.0,640,241,79,12351,1,31,21,54,0,0,A,1,0.105,20.5,0.125,25.0,2,1,18.0,14,34,51.0,3,17.0,15.0,25.0,10.0,25.0,6,13,18,41,17.0,2
12666,0.0,126744,137,60.0,0,R,2,48,U,F,1.0,1,B,0,4.0,694,245,78,11741,1,32,28,63,1,0,A,1,0.0,0.0,0.0,0.0,0,0,18.0,26,69,104.0,14,7.43,13.0,18.0,5.0,10.0,4,9,25,127,7.43,7
12667,0.0,126749,137,86.0,0,R,2,48,H,F,2.0,1,B,6,5.0,645,281,80,13288,1,37,10,64,1,0,A,2,0.136,16.0,0.182,15.5,3,2,22.0,33,74,199.0,19,10.47,17.0,20.0,3.0,16.0,6,13,22,123,10.47,13
12668,0.0,126756,53,37.0,0,T,2,37,H,F,6.0,1,P,0,5.0,429,193,64,9756,0,34,36,39,0,0,A,4,0.17600000000000002,5.67,0.14300000000000002,7.0,3,1,20.0,15,40,39.0,7,5.57,2.0,7.0,5.0,5.0,6,11,20,53,5.57,3
12669,0.0,126774,65,41.0,0,T,1,35,H,M,7.0,1,B,15,5.0,561,429,80,15183,2,37,48,5,0,0,A,3,0.2,9.5,0.111,9.0,4,1,18.0,16,40,50.0,6,8.33,5.0,10.0,5.0,10.0,6,12,18,57,8.33,2
12670,0.0,126785,101,17.0,0,R,3,52,H,F,7.0,1,B,15,0.0,271,140,44,4880,0,16,24,35,1,0,A,2,0.0,0.0,0.0,0.0,0,0,18.0,26,69,155.0,11,14.09,15.0,25.0,10.0,25.0,6,13,23,99,14.09,6
12671,25.0,126787,137,78.0,0,R,2,46,H,M,3.0,0,P,0,3.0,675,221,85,13684,0,41,22,50,1,1,S,2,0.188,22.33,0.125,25.0,3,1,18.0,27,64,255.0,21,12.14,21.0,25.0,4.0,25.0,4,9,18,126,12.14,12
12672,6.0,126789,41,60.0,0,R,2,44,U,F,3.0,0,P,0,5.0,782,350,78,13972,1,30,35,25,0,0,A,3,0.308,8.25,0.429,8.67,4,3,16.0,12,29,55.0,7,7.86,5.0,10.0,5.0,10.0,5,9,16,44,7.86,4
12673,0.0,126809,29,61.0,0,R,2,49,H,F,2.0,0,P,0,5.0,647,266,84,9623,1,25,52,9,1,0,A,4,0.375,13.33,0.125,25.0,6,1,15.0,12,29,86.0,7,12.29,19.0,25.0,6.0,15.0,6,15,15,31,12.29,1
12674,15.0,126819,41,35.0,0,R,1,42,H,M,5.0,0,P,0,5.0,867,312,76,15180,0,37,37,40,1,1,S,2,0.2,13.0,0.33299999999999996,13.67,4,3,19.0,15,36,57.0,5,11.4,12.0,17.0,5.0,13.0,6,13,19,43,11.4,3
12675,0.0,126838,137,60.0,0,T,2,36,U,F,5.0,0,P,0,3.0,592,247,76,15682,1,26,36,36,1,3,A,1,0.2,8.75,0.4,8.75,4,4,20.0,33,77,152.0,17,8.94,12.0,15.0,3.0,10.0,5,12,20,121,8.94,13
12676,0.0,126840,29,63.0,0,C,1,23,H,F,5.0,1,B,0,5.0,946,393,77,20329,1,57,28,50,0,0,N,2,0.2,16.0,0.4,16.0,2,2,21.0,9,21,32.0,2,16.0,2.0,17.0,15.0,17.0,6,12,21,24,16.0,2
12677,0.0,126862,41,48.0,0,T,1,35,H,M,7.0,1,B,6,5.0,882,507,86,16805,0,38,65,20,0,0,A,1,0.059000000000000004,20.0,0.0,0.0,1,0,25.0,11,25,23.0,2,11.5,17.0,20.0,3.0,20.0,4,9,25,39,11.5,1
12678,0.0,126879,113,60.0,0,X,5,54,U,U,5.0,0,M,0,5.0,1644,314,77,31710,0,0,0,0,1,0,A,2,0.105,15.0,0.222,15.0,2,2,16.0,25,67,107.0,11,9.73,11.0,16.0,5.0,16.0,6,14,16,103,9.73,9
12679,20.0,126888,29,41.0,0,T,2,40,H,M,6.0,1,B,0,5.0,764,320,67,11242,2,31,49,18,0,0,N,1,0.0,0.0,0.0,0.0,0,0,18.0,5,14,20.0,1,20.0,0.0,20.0,20.0,20.0,3,8,22,22,20.0,0
12680,0.0,126893,29,33.0,0,T,1,35,U,M,6.0,0,M,0,5.0,1215,593,88,20635,6,32,57,24,0,0,A,2,0.16699999999999998,20.0,0.375,20.0,3,3,16.0,12,28,60.0,3,20.0,0.0,20.0,20.0,20.0,6,13,16,33,20.0,3
12681,0.0,126895,29,69.0,0,T,2,39,H,F,5.0,1,B,2,5.0,860,305,86,12375,0,27,57,10,1,0,A,4,0.462,8.83,0.667,9.5,6,4,17.0,10,29,73.0,8,9.13,6.0,11.0,5.0,10.0,6,14,15,32,9.13,4
12682,0.0,126909,17,21.0,0,T,2,38,H,F,3.0,1,B,2,5.0,615,213,11,10263,1,17,33,16,0,0,N,2,0.5,14.0,0.5,20.0,2,1,16.0,6,15,28.0,2,14.0,12.0,20.0,8.0,20.0,5,13,16,16,14.0,1
12683,0.0,126910,17,60.0,0,T,2,40,U,F,5.0,0,M,0,5.0,673,386,71,13813,2,21,73,0,0,0,F,1,0.2,20.0,0.5,20.0,1,1,17.0,5,13,20.0,1,20.0,0.0,20.0,20.0,20.0,4,10,17,17,20.0,1
12684,0.0,126921,53,25.0,0,T,2,39,H,F,5.0,1,B,0,5.0,626,359,56,12489,2,22,63,4,0,0,A,1,0.077,15.0,0.0,0.0,1,0,18.0,11,32,27.0,3,9.0,10.0,15.0,5.0,15.0,4,11,18,51,9.0,1
12685,0.0,126924,65,39.0,0,T,2,40,H,F,5.0,1,B,4,5.0,673,386,71,13813,2,21,73,0,1,1,S,3,0.235,8.75,0.25,10.0,4,2,16.0,18,48,52.0,7,7.43,5.0,10.0,5.0,10.0,6,14,16,65,7.43,5
12686,0.0,126930,137,52.0,0,C,2,27,H,M,7.0,1,B,16,6.0,670,324,53,13201,1,23,56,8,1,1,S,3,0.316,7.33,0.364,7.25,6,4,17.0,34,83,165.0,34,4.85,9.0,10.0,1.0,10.0,6,15,17,127,4.85,22
12687,10.0,126945,89,42.0,0,T,1,35,H,M,4.0,1,B,4,1.0,783,319,81,10631,0,30,51,24,0,0,A,2,0.15,18.33,0.1,20.0,3,1,17.0,23,60,115.0,11,10.45,20.0,25.0,5.0,20.0,6,14,17,85,10.45,3
12688,10.0,126949,77,57.0,0,C,3,31,H,F,3.0,0,P,0,5.0,0,0,0,0,0,0,0,0,1,0,A,2,0.19,10.0,0.2,10.0,4,2,16.0,23,61,126.0,12,10.5,10.0,15.0,5.0,10.0,5,13,16,76,10.5,6
12689,0.0,126953,17,49.0,0,R,3,53,U,F,1.0,1,B,4,5.0,513,121,89,8238,0,39,10,77,0,0,F,1,0.0,0.0,0.0,0.0,0,0,18.0,4,12,15.0,1,15.0,0.0,15.0,15.0,15.0,4,10,19,19,15.0,0
12690,15.0,126959,65,41.0,0,R,1,42,H,M,4.0,1,P,0,4.0,1035,273,78,14432,0,44,34,48,1,0,A,3,0.2,13.75,0.33299999999999996,15.0,4,3,16.0,17,46,80.0,7,11.43,10.0,15.0,5.0,15.0,6,15,16,57,11.43,4
12691,16.0,126961,89,75.0,0,R,1,42,H,M,7.0,0,P,0,6.0,857,296,76,14157,0,42,35,47,1,4,A,2,0.15,16.0,0.2,16.0,3,2,15.0,24,63,189.0,17,11.12,14.0,17.0,3.0,16.0,6,13,15,81,11.12,9
12692,0.0,126970,41,49.0,0,T,1,35,U,F,6.0,0,P,0,5.0,855,481,85,17068,2,30,57,15,1,0,A,4,0.33299999999999996,4.0,0.28600000000000003,3.5,5,2,19.0,12,27,30.0,7,4.29,6.0,8.0,2.0,8.0,6,13,19,40,4.29,3
12693,0.0,126975,29,52.0,0,S,1,14,H,M,7.0,1,B,4,5.0,946,586,95,18469,0,31,59,36,0,0,A,2,0.214,41.67,0.429,41.67,3,3,15.0,11,25,125.0,3,41.67,20.0,50.0,30.0,50.0,6,13,15,29,41.67,3
12694,0.0,126979,41,48.0,0,T,1,35,H,F,4.0,1,M,1,5.0,855,481,85,17068,2,30,57,15,0,0,A,3,0.21100000000000002,8.5,0.0,0.0,4,0,17.0,14,35,42.0,6,7.0,13.0,16.0,3.0,6.0,6,13,17,45,7.0,1
12695,0.0,126987,101,55.0,0,S,2,18,H,F,5.0,1,M,1,5.0,560,358,53,11755,0,24,52,14,1,1,S,4,0.33299999999999996,4.57,0.364,4.75,7,4,18.0,25,61,78.0,21,3.71,5.0,7.0,2.0,5.0,6,13,18,89,3.71,10
12696,0.0,126990,137,49.0,0,S,1,14,H,F,7.0,1,P,0,5.0,990,553,88,15782,1,32,59,10,1,0,A,2,0.14300000000000002,8.0,0.0,0.0,2,0,15.0,27,67,65.0,12,5.42,8.0,11.0,3.0,11.0,4,11,15,125,5.42,9
12697,0.0,126993,41,60.0,0,C,1,22,U,M,1.0,0,P,0,0.0,1054,180,19,19146,1,18,37,26,0,0,A,1,0.095,20.0,0.2,20.0,2,2,21.0,16,39,66.0,4,16.5,11.0,21.0,10.0,21.0,6,12,21,45,16.5,4
12698,25.0,126994,53,60.0,0,U,1,01,U,M,5.0,1,P,0,8.0,2250,235,1,21321,0,11,0,0,0,0,A,1,0.067,35.0,0.0,0.0,1,0,26.0,13,35,55.0,2,27.5,15.0,35.0,20.0,35.0,5,11,26,53,27.5,1
12699,0.0,127010,29,51.0,0,U,1,03,H,F,3.0,1,B,8,5.0,1453,406,45,31118,2,26,14,56,0,0,A,1,0.154,13.0,0.33299999999999996,13.0,2,2,24.0,9,22,26.0,2,13.0,6.0,16.0,10.0,16.0,4,10,24,28,13.0,2
12700,0.0,127014,89,78.0,0,C,1,22,H,M,7.0,1,B,30,6.0,1458,203,10,22798,0,7,0,0,0,0,A,1,0.19,19.25,0.3,19.0,4,3,22.0,23,54,114.0,7,16.29,15.0,25.0,10.0,25.0,6,13,22,81,16.29,5
12701,18.0,127028,41,60.0,0,S,2,17,U,F,5.0,0,M,0,5.0,586,242,22,13539,2,14,19,7,0,0,A,3,0.19,12.75,0.1,14.0,4,1,15.0,16,38,64.0,7,9.14,12.0,15.0,3.0,12.0,6,13,15,45,9.14,2
12702,10.0,127030,77,60.0,0,U,1,01,U,F,2.0,0,P,0,5.0,517,223,2,17671,0,17,37,23,0,0,A,3,0.273,10.0,0.5,11.5,3,2,16.0,13,39,40.0,5,8.0,8.0,13.0,5.0,10.0,6,13,16,66,8.0,4
12703,0.0,127034,89,39.0,0,C,2,25,U,F,5.0,1,M,0,8.0,1684,756,91,25800,3,36,55,16,1,0,A,1,0.1,15.0,0.1,10.0,2,1,31.0,24,60,99.0,9,11.0,15.0,20.0,5.0,15.0,6,15,16,79,11.0,4
12704,0.0,127041,89,60.0,0,C,2,25,U,F,1.0,0,M,8,3.0,1026,494,80,20300,2,24,40,7,1,1,S,3,0.2,21.25,0.182,22.5,4,2,18.0,26,69,425.0,23,18.48,15.0,25.0,10.0,20.0,6,13,18,85,18.48,9
12705,0.0,127049,137,46.0,0,C,1,22,U,M,1.0,1,P,0,6.0,1625,205,13,21975,0,12,52,0,1,0,A,1,0.19,10.0,0.1,10.0,4,1,26.0,31,73,144.0,14,10.29,10.0,15.0,5.0,10.0,4,9,26,130,10.29,8
12706,0.0,127055,137,60.0,0,C,3,31,U,F,5.0,0,M,0,8.0,0,0,0,0,0,0,0,0,1,4,A,1,0.1,16.0,0.111,15.0,2,1,22.0,27,68,103.0,10,10.3,12.0,17.0,5.0,15.0,5,11,22,96,10.3,6
12707,0.0,127061,29,60.0,0,T,1,35,H,F,7.0,1,B,0,5.0,992,551,90,17993,4,25,76,9,0,0,A,1,0.133,12.5,0.16699999999999998,10.0,2,1,18.0,9,24,25.0,2,12.5,5.0,15.0,10.0,15.0,4,10,18,33,12.5,1
12708,0.0,127066,29,63.0,0,S,3,21,U,M,7.0,0,P,0,5.0,639,262,53,10726,0,0,0,0,1,0,A,2,0.231,10.67,0.5,10.67,3,3,20.0,10,24,32.0,3,10.67,10.0,15.0,5.0,12.0,6,12,20,28,10.67,3
12709,0.0,127071,29,60.0,0,C,2,25,H,F,1.0,1,B,4,5.0,489,159,42,11004,0,22,8,47,0,0,A,1,0.14300000000000002,12.5,0.14300000000000002,15.0,2,1,18.0,10,21,25.0,2,12.5,5.0,15.0,10.0,15.0,5,11,18,27,12.5,1
12710,0.0,127082,41,46.0,0,C,2,25,H,M,4.0,1,B,2,5.0,590,190,40,10565,3,34,41,34,0,0,A,1,0.154,12.5,0.16699999999999998,10.0,2,1,19.0,9,21,25.0,2,12.5,5.0,15.0,10.0,15.0,4,10,19,35,12.5,1
12711,0.0,127101,89,60.0,0,S,1,14,U,F,5.0,0,M,0,5.0,1586,713,90,29620,1,32,41,24,1,1,S,2,0.1,18.0,0.2,18.0,2,2,23.0,23,62,115.0,9,12.78,16.0,21.0,5.0,15.0,6,13,18,81,12.78,7
12712,0.0,127106,29,72.0,0,S,1,14,H,F,6.0,1,B,8,5.0,872,563,87,21320,0,24,55,19,0,0,A,1,0.154,28.0,0.16699999999999998,50.0,2,1,18.0,10,23,56.0,2,28.0,44.0,50.0,6.0,50.0,6,13,18,28,28.0,1
12713,10.0,127108,41,60.0,0,T,1,35,U,U,5.0,1,M,0,5.0,727,427,79,14147,1,32,50,18,1,0,A,2,0.158,16.67,0.25,20.0,3,2,15.0,13,34,55.0,4,13.75,15.0,20.0,5.0,20.0,5,12,15,41,13.75,3
12714,0.0,127134,17,37.0,0,S,2,17,U,F,5.0,1,B,7,5.0,714,263,10,11897,0,12,51,0,0,0,N,2,0.14300000000000002,20.0,0.0,0.0,1,0,19.0,6,16,26.0,2,13.0,14.0,20.0,6.0,6.0,4,11,18,19,13.0,0
12715,0.0,127136,29,53.0,0,S,1,11,U,F,7.0,1,M,15,5.0,865,466,61,18850,0,25,64,14,1,0,A,3,0.28600000000000003,8.25,0.33299999999999996,6.5,4,2,17.0,10,25,39.0,5,7.8,5.0,10.0,5.0,10.0,6,13,17,29,7.8,2
12716,0.0,127143,137,47.0,0,S,1,15,H,M,2.0,1,B,1,7.0,747,361,39,14674,1,29,57,7,1,0,A,1,0.0,0.0,0.0,0.0,0,0,18.0,26,58,184.0,20,9.2,22.0,25.0,3.0,25.0,5,10,18,125,9.2,13
12717,0.0,127145,113,83.0,0,T,1,34,H,F,5.0,1,P,0,5.0,2333,448,49,41220,0,26,25,49,1,0,A,2,0.14300000000000002,10.0,0.0,0.0,2,0,18.0,22,59,89.0,14,6.36,7.0,10.0,3.0,10.0,4,10,18,113,6.36,4
12718,0.0,127147,29,60.0,0,S,1,13,U,F,5.0,0,M,0,5.0,1281,468,95,18982,1,37,36,44,0,0,A,2,0.214,15.0,0.429,15.0,3,3,21.0,11,24,45.0,3,15.0,0.0,15.0,15.0,15.0,6,12,21,29,15.0,3
12719,0.0,127153,41,47.0,0,S,1,13,H,F,6.0,1,B,23,5.0,1779,532,79,34350,0,41,35,53,0,0,A,1,0.1,17.5,0.0,0.0,2,0,26.0,13,32,50.0,3,16.67,3.0,18.0,15.0,18.0,4,9,26,40,16.67,0
